AgeCat Cor Gen Rep Ref varE
gpb5 -0.994968268606 41 2 1K 1
k3 0.407736514419 41 2 1K 1
k5 0.783316525002 41 2 1K 1
pBM4 0.485956912367 41 2 1K 1
pBM5 0.529002531685 41 2 1K 1
pBM6 0.578436449976 41 2 1K 1
telF1 0.502113662505 41 2 1K 1
gpb2 0.797439757741 42 2 1K 1
gpb3 0.230182870111 42 2 1K 1
gpb4 -0.464750710791 42 2 1K 1
gpb5 -0.133911846166 42 2 1K 1
k3 0.422606595871 42 2 1K 1
k5 0.764107660216 42 2 1K 1
pBM4 -0.0278229467554 42 2 1K 1
pBM5 0.485956912367 42 2 1K 1
pBM6 0.529002531685 42 2 1K 1
gpb3 0.797439757741 43 2 1K 1
gpb4 0.230182870111 43 2 1K 1
gpb5 -0.464750710791 43 2 1K 1
k3 0.436234176196 43 2 1K 1
k5 0.378217201171 43 2 1K 1
pBM4 0.37762169375 43 2 1K 1
pBM5 -0.0278229467554 43 2 1K 1
pBM6 0.485956912367 43 2 1K 1
gpb4 0.797439757741 44 2 1K 1
gpb5 0.230182870111 44 2 1K 1
k5 0.402668057749 44 2 1K 1
pBM4 0.555471739309 44 2 1K 1
pBM5 0.37762169375 44 2 1K 1
pBM6 -0.0278229467554 44 2 1K 1
k3 0.667697470588 40 2 1K 1.5
k5 0.63452607692 40 2 1K 1.5
pBM4 0.493343127148 40 2 1K 1.5
pBM5 0.697601226677 40 2 1K 1.5
k3 0.730064362682 21 2 1K 1.5
k5 0.708894912151 21 2 1K 1.5
pBM4 0.683411916188 21 2 1K 1.5
pBM5 0.64254473964 21 2 1K 1.5
pBM6 0.643043415761 21 2 1K 1.5
potomciNP0 0.231148866501 21 2 1K 1.5
telF1 0.17382639692 21 2 1K 1.5
k3 0.763986468584 22 2 1K 1.5
k5 0.735793995344 22 2 1K 1.5
pBM4 0.304421040577 22 2 1K 1.5
pBM5 0.748046421543 22 2 1K 1.5
pBM6 0.690393967122 22 2 1K 1.5
potomciNP0 0.27734372581 22 2 1K 1.5
telF1 0.331597569374 22 2 1K 1.5
k3 0.782567086813 23 2 1K 1.5
k5 0.75012073495 23 2 1K 1.5
pBM4 0.332646883431 23 2 1K 1.5
pBM5 0.371799493958 23 2 1K 1.5
pBM6 0.760052350524 23 2 1K 1.5
potomciNP0 0.174540657621 23 2 1K 1.5
telF1 0.365666143194 23 2 1K 1.5
k3 0.730236093903 24 2 1K 1.5
k5 0.783564309348 24 2 1K 1.5
pBM4 0.447353342478 24 2 1K 1.5
pBM5 0.379980982577 24 2 1K 1.5
pBM6 0.437073949748 24 2 1K 1.5
potomciNP0 0.328030867604 24 2 1K 1.5
telF1 0.487563214936 24 2 1K 1.5
k3 0.749046533402 25 2 1K 1.5
k5 0.793124907374 25 2 1K 1.5
pBM4 0.381127776933 25 2 1K 1.5
pBM5 0.426578994253 25 2 1K 1.5
pBM6 0.381270850027 25 2 1K 1.5
potomciNP0 0.432054229692 25 2 1K 1.5
telF1 0.536528878926 25 2 1K 1.5
k3 0.752097808283 26 2 1K 1.5
k5 0.740017910817 26 2 1K 1.5
pBM4 0.245185299639 26 2 1K 1.5
pBM5 0.426659527979 26 2 1K 1.5
pBM6 0.445819504978 26 2 1K 1.5
potomciNP0 0.386897705794 26 2 1K 1.5
telF1 0.53397638217 26 2 1K 1.5
k3 0.755037303817 27 2 1K 1.5
k5 0.753791420542 27 2 1K 1.5
pBM4 0.479036737171 27 2 1K 1.5
pBM5 0.340196660543 27 2 1K 1.5
pBM6 0.43202072228 27 2 1K 1.5
potomciNP0 0.449633821522 27 2 1K 1.5
telF1 0.490025998024 27 2 1K 1.5
k3 0.744972466371 28 2 1K 1.5
k5 0.762794158257 28 2 1K 1.5
pBM4 0.418992531196 28 2 1K 1.5
pBM5 0.539600205027 28 2 1K 1.5
pBM6 0.394187269358 28 2 1K 1.5
potomciNP0 0.451684909384 28 2 1K 1.5
telF1 0.52985808144 28 2 1K 1.5
k3 0.731099604925 29 2 1K 1.5
k5 0.765228898578 29 2 1K 1.5
pBM4 0.386417139528 29 2 1K 1.5
pBM5 0.401213703526 29 2 1K 1.5
pBM6 0.567973778639 29 2 1K 1.5
potomciNP0 0.393261135492 29 2 1K 1.5
telF1 0.468313757082 29 2 1K 1.5
k3 0.752294019387 30 2 1K 1.5
k5 0.768185318455 30 2 1K 1.5
pBM4 0.290233838999 30 2 1K 1.5
pBM5 0.451971974975 30 2 1K 1.5
pBM6 0.462977520277 30 2 1K 1.5
potomciNP0 0.446639585764 30 2 1K 1.5
telF1 0.455983813031 30 2 1K 1.5
k3 0.714831114653 31 2 1K 1.5
k5 0.743052548538 31 2 1K 1.5
pBM4 0.341256752045 31 2 1K 1.5
pBM5 0.332247284861 31 2 1K 1.5
pBM6 0.441415616114 31 2 1K 1.5
potomciNP0 0.420300785845 31 2 1K 1.5
telF1 0.532703758632 31 2 1K 1.5
k3 0.716003157866 32 2 1K 1.5
k5 0.765061374766 32 2 1K 1.5
pBM4 0.590328411705 32 2 1K 1.5
pBM5 0.253469727655 32 2 1K 1.5
pBM6 0.379559110266 32 2 1K 1.5
potomciNP0 0.465695339701 32 2 1K 1.5
telF1 0.485214624167 32 2 1K 1.5
k3 0.72793471388 33 2 1K 1.5
k5 0.717170514191 33 2 1K 1.5
pBM4 0.471753249957 33 2 1K 1.5
pBM5 0.545111792044 33 2 1K 1.5
pBM6 0.167869202995 33 2 1K 1.5
potomciNP0 0.422617766321 33 2 1K 1.5
telF1 0.499866596295 33 2 1K 1.5
k3 0.709613911162 34 2 1K 1.5
k5 0.734771568092 34 2 1K 1.5
pBM4 0.346628493745 34 2 1K 1.5
pBM5 0.60291186256 34 2 1K 1.5
pBM6 0.49071105845 34 2 1K 1.5
potomciNP0 0.550311487739 34 2 1K 1.5
telF1 0.482236350275 34 2 1K 1.5
k3 0.720294246756 35 2 1K 1.5
k5 0.724117112624 35 2 1K 1.5
pBM4 0.532661849961 35 2 1K 1.5
pBM5 0.38078210718 35 2 1K 1.5
pBM6 0.603047105896 35 2 1K 1.5
potomciNP0 0.400582214848 35 2 1K 1.5
telF1 0.478804084675 35 2 1K 1.5
k3 0.721535476223 36 2 1K 1.5
k5 0.72138837734 36 2 1K 1.5
pBM4 0.410807635092 36 2 1K 1.5
pBM5 0.541240613208 36 2 1K 1.5
pBM6 0.36874542318 36 2 1K 1.5
potomciNP0 0.343595976039 36 2 1K 1.5
telF1 0.467537673461 36 2 1K 1.5
k3 0.694159523822 37 2 1K 1.5
k5 0.726629687991 37 2 1K 1.5
pBM4 0.246726309023 37 2 1K 1.5
pBM5 0.47311879441 37 2 1K 1.5
pBM6 0.513982738058 37 2 1K 1.5
potomciNP0 0.396557348055 37 2 1K 1.5
telF1 0.458763799078 37 2 1K 1.5
k3 0.684978546709 38 2 1K 1.5
k5 0.741843070073 38 2 1K 1.5
pBM4 0.395014076925 38 2 1K 1.5
pBM5 0.215601245881 38 2 1K 1.5
pBM6 0.438091282505 38 2 1K 1.5
potomciNP0 0.27364172345 38 2 1K 1.5
telF1 0.495843360755 38 2 1K 1.5
k3 0.693531133136 39 2 1K 1.5
k5 0.708591724798 39 2 1K 1.5
pBM4 0.426350879666 39 2 1K 1.5
pBM5 0.342500606204 39 2 1K 1.5
pBM6 0.171343664071 39 2 1K 1.5
potomciNP0 0.336456706695 39 2 1K 1.5
telF1 0.418014085137 39 2 1K 1.5
k3 0.72253658099 40 2 1K 1.5
k5 0.700496289257 40 2 1K 1.5
pBM4 0.380182326337 40 2 1K 1.5
pBM5 0.343986689344 40 2 1K 1.5
pBM6 0.289233793872 40 2 1K 1.5
potomciNP0 0.294317855885 40 2 1K 1.5
telF1 0.407191395291 40 2 1K 1.5
genTest1 0.511204178955 41 2 1K 1.5
gpb2 0.885878075145 41 2 1K 1.5
gpb3 0.938275902325 41 2 1K 1.5
gpb4 0.179379737908 41 2 1K 1.5
gpb5 0.941244626561 41 2 1K 1.5
k3 0.712921740235 41 2 1K 1.5
k5 0.740657360284 41 2 1K 1.5
pBM4 0.202891585128 41 2 1K 1.5
pBM5 0.491238437836 41 2 1K 1.5
pBM6 0.457015556195 41 2 1K 1.5
potomciNP0 0.613028331824 41 2 1K 1.5
telF1 0.501646758333 41 2 1K 1.5
genTest1 0.715842625921 42 2 1K 1.5
gpb2 -0.346875677796 42 2 1K 1.5
gpb3 0.896330887197 42 2 1K 1.5
gpb4 0.243825597155 42 2 1K 1.5
gpb5 0.931187423924 42 2 1K 1.5
k3 0.707272699977 42 2 1K 1.5
k5 0.759752598059 42 2 1K 1.5
pBM4 0.275811655907 42 2 1K 1.5
pBM5 0.290956361688 42 2 1K 1.5
pBM6 0.568555167145 42 2 1K 1.5
potomciNP0 0.510859873629 42 2 1K 1.5
telF1 0.499363696229 42 2 1K 1.5
genTest1 0.756727824532 43 2 1K 1.5
gpb2 0.354723449407 43 2 1K 1.5
gpb3 0.299437695617 43 2 1K 1.5
gpb4 0.875534435306 43 2 1K 1.5
gpb5 0.977691867865 43 2 1K 1.5
k3 0.721975865688 43 2 1K 1.5
k5 0.73561113206 43 2 1K 1.5
pBM4 0.461508050882 43 2 1K 1.5
pBM5 0.363567838322 43 2 1K 1.5
pBM6 0.314257068592 43 2 1K 1.5
potomciNP0 0.639715974803 43 2 1K 1.5
telF1 0.491245977314 43 2 1K 1.5
genTest1 0.80049306475 44 2 1K 1.5
gpb2 0.855270476859 44 2 1K 1.5
gpb3 0.56361762812 44 2 1K 1.5
gpb4 -0.00979435786073 44 2 1K 1.5
gpb5 0.990657200053 44 2 1K 1.5
k3 0.730508060418 44 2 1K 1.5
k5 0.71997634984 44 2 1K 1.5
pBM4 0.266793086472 44 2 1K 1.5
pBM5 0.415363039915 44 2 1K 1.5
pBM6 0.374184762173 44 2 1K 1.5
potomciNP0 0.52351909667 44 2 1K 1.5
telF1 0.579740819783 44 2 1K 1.5
genTest1 0.68393016901 45 2 1K 1.5
gpb2 0.812732793037 45 2 1K 1.5
gpb3 0.882410947823 45 2 1K 1.5
gpb4 0.567503477254 45 2 1K 1.5
gpb5 0.985424294063 45 2 1K 1.5
k3 0.732828420125 45 2 1K 1.5
k5 0.745688266684 45 2 1K 1.5
pBM4 0.371890758003 45 2 1K 1.5
pBM5 0.350493924133 45 2 1K 1.5
pBM6 0.511650762063 45 2 1K 1.5
potomciNP0 0.755645034729 45 2 1K 1.5
telF1 0.590562199466 45 2 1K 1.5
genTest1 0.848900261592 46 2 1K 1.5
gpb2 -0.108399705001 46 2 1K 1.5
gpb3 0.669503799389 46 2 1K 1.5
gpb4 0.739756795152 46 2 1K 1.5
gpb5 0.982710076375 46 2 1K 1.5
k3 0.75880773006 46 2 1K 1.5
k5 0.740611378699 46 2 1K 1.5
pBM4 0.542574644925 46 2 1K 1.5
pBM5 0.369075712193 46 2 1K 1.5
pBM6 0.325868942306 46 2 1K 1.5
potomciNP0 0.594005807533 46 2 1K 1.5
telF1 0.606916582581 46 2 1K 1.5
genTest1 0.758427412157 47 2 1K 1.5
gpb2 0.165139642867 47 2 1K 1.5
gpb3 -0.0896686032089 47 2 1K 1.5
gpb4 0.712295027494 47 2 1K 1.5
gpb5 0.939223193586 47 2 1K 1.5
k3 0.764473573334 47 2 1K 1.5
k5 0.738485628582 47 2 1K 1.5
pBM4 0.30549331445 47 2 1K 1.5
pBM5 0.542686445173 47 2 1K 1.5
pBM6 0.53133340419 47 2 1K 1.5
potomciNP0 0.474216881603 47 2 1K 1.5
telF1 0.542219296244 47 2 1K 1.5
genTest1 0.783390236181 48 2 1K 1.5
gpb2 0.482380824597 48 2 1K 1.5
gpb3 0.350256929924 48 2 1K 1.5
gpb4 0.395424467525 48 2 1K 1.5
gpb5 0.996418758745 48 2 1K 1.5
k3 0.764121838943 48 2 1K 1.5
k5 0.767465186955 48 2 1K 1.5
pBM4 0.376134046955 48 2 1K 1.5
pBM5 0.440710200635 48 2 1K 1.5
pBM6 0.53387869897 48 2 1K 1.5
potomciNP0 0.583676616287 48 2 1K 1.5
telF1 0.503860816361 48 2 1K 1.5
genTest1 0.781488677035 49 2 1K 1.5
gpb2 0.743688739048 49 2 1K 1.5
gpb3 0.916689638153 49 2 1K 1.5
gpb4 0.515640098467 49 2 1K 1.5
gpb5 0.985256446864 49 2 1K 1.5
k3 0.730379988061 49 2 1K 1.5
k5 0.764711989584 49 2 1K 1.5
pBM4 0.505518690623 49 2 1K 1.5
pBM5 0.545222532722 49 2 1K 1.5
pBM6 0.463603258001 49 2 1K 1.5
potomciNP0 0.663813079813 49 2 1K 1.5
telF1 0.518975255697 49 2 1K 1.5
genTest1 0.896681581884 50 2 1K 1.5
gpb2 0.406040271307 50 2 1K 1.5
gpb3 0.810704523631 50 2 1K 1.5
gpb4 0.299938136279 50 2 1K 1.5
gpb5 0.881108645139 50 2 1K 1.5
k3 0.711677258789 50 2 1K 1.5
k5 0.761480859811 50 2 1K 1.5
pBM4 0.507372500447 50 2 1K 1.5
pBM5 0.623402160264 50 2 1K 1.5
pBM6 0.549992709546 50 2 1K 1.5
potomciNP0 0.748130373289 50 2 1K 1.5
telF1 0.512606964705 50 2 1K 1.5
genTest1 0.78804703662 51 2 1K 1.5
gpb2 0.638595419981 51 2 1K 1.5
gpb3 0.514213134178 51 2 1K 1.5
gpb4 0.937528310934 51 2 1K 1.5
gpb5 0.941045842837 51 2 1K 1.5
k3 0.723939800867 51 2 1K 1.5
k5 0.742970978442 51 2 1K 1.5
pBM4 0.305190923865 51 2 1K 1.5
pBM5 0.534142878247 51 2 1K 1.5
pBM6 0.610627185853 51 2 1K 1.5
potomciNP0 0.492734687373 51 2 1K 1.5
telF1 0.523690940069 51 2 1K 1.5
genTest1 0.742936937109 52 2 1K 1.5
gpb2 0.944023018776 52 2 1K 1.5
gpb3 0.469741734155 52 2 1K 1.5
gpb4 0.143340811354 52 2 1K 1.5
gpb5 0.90070354074 52 2 1K 1.5
k3 0.734726127878 52 2 1K 1.5
k5 0.733795920145 52 2 1K 1.5
pBM4 0.309592078359 52 2 1K 1.5
pBM5 0.389847358238 52 2 1K 1.5
pBM6 0.540611933335 52 2 1K 1.5
potomciNP0 0.528864483229 52 2 1K 1.5
telF1 0.44788154742 52 2 1K 1.5
genTest1 0.840686918057 53 2 1K 1.5
gpb2 0.790408413871 53 2 1K 1.5
gpb3 0.744147058247 53 2 1K 1.5
gpb4 0.664527286048 53 2 1K 1.5
gpb5 0.934807849605 53 2 1K 1.5
k3 0.714131508234 53 2 1K 1.5
k5 0.733551615884 53 2 1K 1.5
pBM4 0.279853645858 53 2 1K 1.5
pBM5 0.435216171113 53 2 1K 1.5
pBM6 0.51652337933 53 2 1K 1.5
potomciNP0 0.629548736311 53 2 1K 1.5
telF1 0.46579428218 53 2 1K 1.5
genTest1 0.784466919725 54 2 1K 1.5
gpb2 -0.255323353748 54 2 1K 1.5
gpb3 0.858248674277 54 2 1K 1.5
gpb4 0.907466610357 54 2 1K 1.5
gpb5 0.948713255273 54 2 1K 1.5
k3 0.705137005485 54 2 1K 1.5
k5 0.736339213676 54 2 1K 1.5
pBM4 0.281974745874 54 2 1K 1.5
pBM5 0.399449209261 54 2 1K 1.5
pBM6 0.524423592503 54 2 1K 1.5
potomciNP0 0.697340117126 54 2 1K 1.5
telF1 0.500639336712 54 2 1K 1.5
genTest1 0.849018540843 55 2 1K 1.5
gpb2 0.0563961745406 55 2 1K 1.5
gpb3 0.508425364444 55 2 1K 1.5
gpb4 0.722267852704 55 2 1K 1.5
gpb5 0.869800919284 55 2 1K 1.5
k3 0.707421431146 55 2 1K 1.5
k5 0.731195733937 55 2 1K 1.5
pBM4 0.355594039966 55 2 1K 1.5
pBM5 0.387091776935 55 2 1K 1.5
pBM6 0.508301198404 55 2 1K 1.5
potomciNP0 0.561389321444 55 2 1K 1.5
telF1 0.466654054307 55 2 1K 1.5
genTest1 0.772487347028 56 2 1K 1.5
gpb2 0.900836594235 56 2 1K 1.5
gpb3 0.246926436258 56 2 1K 1.5
gpb4 0.382369661021 56 2 1K 1.5
gpb5 0.9448684025 56 2 1K 1.5
k3 0.698907979536 56 2 1K 1.5
k5 0.712540034298 56 2 1K 1.5
pBM4 0.364588223049 56 2 1K 1.5
pBM5 0.453774050182 56 2 1K 1.5
pBM6 0.422676450904 56 2 1K 1.5
potomciNP0 0.624916312679 56 2 1K 1.5
telF1 0.478496494185 56 2 1K 1.5
genTest1 0.797401161903 57 2 1K 1.5
gpb2 0.607182798779 57 2 1K 1.5
gpb3 0.760568961915 57 2 1K 1.5
gpb4 0.204424527214 57 2 1K 1.5
gpb5 0.904028289056 57 2 1K 1.5
k3 0.69398401378 57 2 1K 1.5
k5 0.73561459806 57 2 1K 1.5
pBM4 0.401130322815 57 2 1K 1.5
pBM5 0.315544430599 57 2 1K 1.5
pBM6 0.483927338631 57 2 1K 1.5
potomciNP0 0.652639671572 57 2 1K 1.5
telF1 0.519730977249 57 2 1K 1.5
genTest1 0.764653023553 58 2 1K 1.5
gpb2 0.796443815777 58 2 1K 1.5
gpb3 0.690503246166 58 2 1K 1.5
gpb4 0.732021461423 58 2 1K 1.5
gpb5 0.94134441733 58 2 1K 1.5
k3 0.722197932937 58 2 1K 1.5
k5 0.716945569626 58 2 1K 1.5
pBM4 0.37922342525 58 2 1K 1.5
pBM5 0.418075889603 58 2 1K 1.5
pBM6 0.438460717092 58 2 1K 1.5
potomciNP0 0.648863709021 58 2 1K 1.5
telF1 0.529451710569 58 2 1K 1.5
genTest1 0.853324302485 59 2 1K 1.5
gpb2 0.581951267846 59 2 1K 1.5
gpb3 0.88905314947 59 2 1K 1.5
gpb4 0.875238634698 59 2 1K 1.5
gpb5 0.987014340593 59 2 1K 1.5
k3 0.739653171975 59 2 1K 1.5
k5 0.703877254448 59 2 1K 1.5
pBM4 0.351267531616 59 2 1K 1.5
pBM5 0.432400883477 59 2 1K 1.5
pBM6 0.44054036123 59 2 1K 1.5
potomciNP0 0.566127720358 59 2 1K 1.5
telF1 0.526017175411 59 2 1K 1.5
genTest1 0.814518767729 60 2 1K 1.5
gpb2 0.670135782944 60 2 1K 1.5
gpb3 0.63295511747 60 2 1K 1.5
gpb4 0.952202485208 60 2 1K 1.5
gpb5 0.993528278599 60 2 1K 1.5
k3 0.728784016144 60 2 1K 1.5
k5 0.736735068067 60 2 1K 1.5
pBM4 0.365801160231 60 2 1K 1.5
pBM5 0.37376813881 60 2 1K 1.5
pBM6 0.594304748626 60 2 1K 1.5
potomciNP0 0.658656369806 60 2 1K 1.5
telF1 0.51316299039 60 2 1K 1.5
k3 0.667697470588 40 2 1K 1.8
k5 0.63452607692 40 2 1K 1.8
pBM4 0.493343127148 40 2 1K 1.8
pBM5 0.697601226677 40 2 1K 1.8
k3 0.730064362682 21 2 1K 1.8
k5 0.708894912151 21 2 1K 1.8
pBM4 0.683411916188 21 2 1K 1.8
pBM5 0.64254473964 21 2 1K 1.8
pBM6 0.643043415761 21 2 1K 1.8
potomciNP0 0.231148866501 21 2 1K 1.8
telF1 0.17382639692 21 2 1K 1.8
k3 0.763986468584 22 2 1K 1.8
k5 0.735793995344 22 2 1K 1.8
pBM4 0.304421040577 22 2 1K 1.8
pBM5 0.748046421543 22 2 1K 1.8
pBM6 0.690393967122 22 2 1K 1.8
potomciNP0 0.27734372581 22 2 1K 1.8
telF1 0.331597569374 22 2 1K 1.8
k3 0.782567086813 23 2 1K 1.8
k5 0.75012073495 23 2 1K 1.8
pBM4 0.332646883431 23 2 1K 1.8
pBM5 0.371799493958 23 2 1K 1.8
pBM6 0.760052350524 23 2 1K 1.8
potomciNP0 0.174540657621 23 2 1K 1.8
telF1 0.365666143194 23 2 1K 1.8
k3 0.730236093903 24 2 1K 1.8
k5 0.783564309348 24 2 1K 1.8
pBM4 0.447353342478 24 2 1K 1.8
pBM5 0.379980982577 24 2 1K 1.8
pBM6 0.437073949748 24 2 1K 1.8
potomciNP0 0.328030867604 24 2 1K 1.8
telF1 0.487563214936 24 2 1K 1.8
k3 0.749046533402 25 2 1K 1.8
k5 0.793124907374 25 2 1K 1.8
pBM4 0.381127776933 25 2 1K 1.8
pBM5 0.426578994253 25 2 1K 1.8
pBM6 0.381270850027 25 2 1K 1.8
potomciNP0 0.432054229692 25 2 1K 1.8
telF1 0.536528878926 25 2 1K 1.8
k3 0.752097808283 26 2 1K 1.8
k5 0.740017910817 26 2 1K 1.8
pBM4 0.245185299639 26 2 1K 1.8
pBM5 0.426659527979 26 2 1K 1.8
pBM6 0.445819504978 26 2 1K 1.8
potomciNP0 0.386897705794 26 2 1K 1.8
telF1 0.53397638217 26 2 1K 1.8
k3 0.755037303817 27 2 1K 1.8
k5 0.753791420542 27 2 1K 1.8
pBM4 0.479036737171 27 2 1K 1.8
pBM5 0.340196660543 27 2 1K 1.8
pBM6 0.43202072228 27 2 1K 1.8
potomciNP0 0.449633821522 27 2 1K 1.8
telF1 0.490025998024 27 2 1K 1.8
k3 0.744972466371 28 2 1K 1.8
k5 0.762794158257 28 2 1K 1.8
pBM4 0.418992531196 28 2 1K 1.8
pBM5 0.539600205027 28 2 1K 1.8
pBM6 0.394187269358 28 2 1K 1.8
potomciNP0 0.451684909384 28 2 1K 1.8
telF1 0.52985808144 28 2 1K 1.8
k3 0.731099604925 29 2 1K 1.8
k5 0.765228898578 29 2 1K 1.8
pBM4 0.386417139528 29 2 1K 1.8
pBM5 0.401213703526 29 2 1K 1.8
pBM6 0.567973778639 29 2 1K 1.8
potomciNP0 0.393261135492 29 2 1K 1.8
telF1 0.468313757082 29 2 1K 1.8
k3 0.752294019387 30 2 1K 1.8
k5 0.768185318455 30 2 1K 1.8
pBM4 0.290233838999 30 2 1K 1.8
pBM5 0.451971974975 30 2 1K 1.8
pBM6 0.462977520277 30 2 1K 1.8
potomciNP0 0.446639585764 30 2 1K 1.8
telF1 0.455983813031 30 2 1K 1.8
k3 0.714831114653 31 2 1K 1.8
k5 0.743052548538 31 2 1K 1.8
pBM4 0.341256752045 31 2 1K 1.8
pBM5 0.332247284861 31 2 1K 1.8
pBM6 0.441415616114 31 2 1K 1.8
potomciNP0 0.420300785845 31 2 1K 1.8
telF1 0.532703758632 31 2 1K 1.8
k3 0.716003157866 32 2 1K 1.8
k5 0.765061374766 32 2 1K 1.8
pBM4 0.590328411705 32 2 1K 1.8
pBM5 0.253469727655 32 2 1K 1.8
pBM6 0.379559110266 32 2 1K 1.8
potomciNP0 0.465695339701 32 2 1K 1.8
telF1 0.485214624167 32 2 1K 1.8
k3 0.72793471388 33 2 1K 1.8
k5 0.717170514191 33 2 1K 1.8
pBM4 0.471753249957 33 2 1K 1.8
pBM5 0.545111792044 33 2 1K 1.8
pBM6 0.167869202995 33 2 1K 1.8
potomciNP0 0.422617766321 33 2 1K 1.8
telF1 0.499866596295 33 2 1K 1.8
k3 0.709613911162 34 2 1K 1.8
k5 0.734771568092 34 2 1K 1.8
pBM4 0.346628493745 34 2 1K 1.8
pBM5 0.60291186256 34 2 1K 1.8
pBM6 0.49071105845 34 2 1K 1.8
potomciNP0 0.550311487739 34 2 1K 1.8
telF1 0.482236350275 34 2 1K 1.8
k3 0.720294246756 35 2 1K 1.8
k5 0.724117112624 35 2 1K 1.8
pBM4 0.532661849961 35 2 1K 1.8
pBM5 0.38078210718 35 2 1K 1.8
pBM6 0.603047105896 35 2 1K 1.8
potomciNP0 0.400582214848 35 2 1K 1.8
telF1 0.478804084675 35 2 1K 1.8
k3 0.721535476223 36 2 1K 1.8
k5 0.72138837734 36 2 1K 1.8
pBM4 0.410807635092 36 2 1K 1.8
pBM5 0.541240613208 36 2 1K 1.8
pBM6 0.36874542318 36 2 1K 1.8
potomciNP0 0.343595976039 36 2 1K 1.8
telF1 0.467537673461 36 2 1K 1.8
k3 0.694159523822 37 2 1K 1.8
k5 0.726629687991 37 2 1K 1.8
pBM4 0.246726309023 37 2 1K 1.8
pBM5 0.47311879441 37 2 1K 1.8
pBM6 0.513982738058 37 2 1K 1.8
potomciNP0 0.396557348055 37 2 1K 1.8
telF1 0.458763799078 37 2 1K 1.8
k3 0.684978546709 38 2 1K 1.8
k5 0.741843070073 38 2 1K 1.8
pBM4 0.395014076925 38 2 1K 1.8
pBM5 0.215601245881 38 2 1K 1.8
pBM6 0.438091282505 38 2 1K 1.8
potomciNP0 0.27364172345 38 2 1K 1.8
telF1 0.495843360755 38 2 1K 1.8
k3 0.693531133136 39 2 1K 1.8
k5 0.708591724798 39 2 1K 1.8
pBM4 0.426350879666 39 2 1K 1.8
pBM5 0.342500606204 39 2 1K 1.8
pBM6 0.171343664071 39 2 1K 1.8
potomciNP0 0.336456706695 39 2 1K 1.8
telF1 0.418014085137 39 2 1K 1.8
k3 0.72253658099 40 2 1K 1.8
k5 0.700496289257 40 2 1K 1.8
pBM4 0.380182326337 40 2 1K 1.8
pBM5 0.343986689344 40 2 1K 1.8
pBM6 0.289233793872 40 2 1K 1.8
potomciNP0 0.294317855885 40 2 1K 1.8
telF1 0.407191395291 40 2 1K 1.8
genTest1 0.678219191325 41 2 1K 1.8
gpb2 0.756793868347 41 2 1K 1.8
gpb3 -0.781872809892 41 2 1K 1.8
gpb4 0.405249168215 41 2 1K 1.8
gpb5 0.928984554313 41 2 1K 1.8
k3 0.705361687953 41 2 1K 1.8
k5 0.736313225478 41 2 1K 1.8
pBM4 0.30093489599 41 2 1K 1.8
pBM5 0.422477821604 41 2 1K 1.8
pBM6 0.501863995037 41 2 1K 1.8
potomciNP0 0.56288174484 41 2 1K 1.8
telF1 0.484148449693 41 2 1K 1.8
genTest1 0.807946919218 42 2 1K 1.8
gpb2 0.588176409096 42 2 1K 1.8
gpb3 0.501009086683 42 2 1K 1.8
gpb4 -0.362669798831 42 2 1K 1.8
gpb5 0.969571929772 42 2 1K 1.8
k3 0.70266746533 42 2 1K 1.8
k5 0.749877948725 42 2 1K 1.8
pBM4 0.331285388529 42 2 1K 1.8
pBM5 0.305355213197 42 2 1K 1.8
pBM6 0.557643672016 42 2 1K 1.8
potomciNP0 0.561444628875 42 2 1K 1.8
telF1 0.413648272002 42 2 1K 1.8
genTest1 0.751997939483 43 2 1K 1.8
gpb2 0.210884476802 43 2 1K 1.8
gpb3 0.691765920682 43 2 1K 1.8
gpb4 0.453173649948 43 2 1K 1.8
gpb5 0.973878954668 43 2 1K 1.8
k3 0.724138184378 43 2 1K 1.8
k5 0.730746061103 43 2 1K 1.8
pBM4 0.406487353511 43 2 1K 1.8
pBM5 0.337610544219 43 2 1K 1.8
pBM6 0.38126349244 43 2 1K 1.8
potomciNP0 0.637121237751 43 2 1K 1.8
telF1 0.489970799582 43 2 1K 1.8
genTest1 0.821346487948 44 2 1K 1.8
gpb2 0.848130460515 44 2 1K 1.8
gpb3 0.0424369326789 44 2 1K 1.8
gpb4 0.513047261223 44 2 1K 1.8
gpb5 0.999925665081 44 2 1K 1.8
k3 0.799993589541 44 2 1K 1.8
k5 0.722415620455 44 2 1K 1.8
pBM4 0.346509041536 44 2 1K 1.8
pBM5 0.446348198643 44 2 1K 1.8
pBM6 0.398250272238 44 2 1K 1.8
potomciNP0 0.746693586882 44 2 1K 1.8
telF1 0.544443854664 44 2 1K 1.8
genTest1 0.89505542649 45 2 1K 1.8
gpb2 0.832349209836 45 2 1K 1.8
gpb3 0.377929660112 45 2 1K 1.8
gpb4 -0.0405305364299 45 2 1K 1.8
gpb5 0.989931355805 45 2 1K 1.8
k3 0.800997167661 45 2 1K 1.8
k5 0.730259599919 45 2 1K 1.8
pBM4 0.543382081166 45 2 1K 1.8
pBM5 0.358565920212 45 2 1K 1.8
pBM6 0.476403600847 45 2 1K 1.8
potomciNP0 0.637665559039 45 2 1K 1.8
telF1 0.568151877299 45 2 1K 1.8
