AgeCat Cor Gen Rep NoControl
pBM6 0.512338343070412 32 8 11
pb6 0.991334346322492 32 8 11
pb7 0.985254598777472 32 8 11
pb8 0.978556574074336 32 8 11
pb9 0.743171856417587 32 8 11
potomciNP0 0.411949033295857 32 8 11
telF1 0.475451956394666 32 8 11
vhlevljeni1 0.162326969701226 32 8 11
cak5 0.934523694045132 33 8 11
k3 0.703313580296605 33 8 11
k5 0.72772089361584 33 8 11
pBM4 0.453915089901178 33 8 11
pBM5 0.259693639624916 33 8 11
pBM6 0.294628841242473 33 8 11
pb6 0.941779551173836 33 8 11
pb7 0.983539351538867 33 8 11
pb8 0.981537154255028 33 8 11
pb9 0.970496837277974 33 8 11
potomciNP0 0.456370468191644 33 8 11
telF1 0.480962557483843 33 8 11
vhlevljeni1 0.00451717089220171 33 8 11
cak5 0.94475101215855 34 8 11
k3 0.70852508507994 34 8 11
k5 0.708837422045256 34 8 11
pBM4 0.185845297254743 34 8 11
pBM5 0.490491612009973 34 8 11
pBM6 0.268969366184074 34 8 11
pb6 0.887476113186688 34 8 11
pb7 0.947340043273593 34 8 11
pb8 0.98567095594497 34 8 11
pb9 0.98414425753203 34 8 11
potomciNP0 0.345214748150863 34 8 11
telF1 0.503902302730164 34 8 11
vhlevljeni1 0.551518718241012 34 8 11
cak5 0.960045517219493 35 8 11
k3 0.695744943669326 35 8 11
k5 0.7215214643006 35 8 11
pBM4 0.412143415989117 35 8 11
pBM5 0.199496365818722 35 8 11
pBM6 0.491770650690551 35 8 11
pb6 0.938600177532911 35 8 11
pb7 0.872004449582411 35 8 11
pb8 0.958829704981571 35 8 11
pb9 0.987505427592029 35 8 11
potomciNP0 0.3306040381414 35 8 11
telF1 0.506663204273453 35 8 11
vhlevljeni1 0.290084233875671 35 8 11
cak5 0.964087661005166 36 8 11
k3 0.713553577397659 36 8 11
k5 0.72241146994815 36 8 11
pBM4 0.12091054015657 36 8 11
pBM5 0.455430103993491 36 8 11
pBM6 0.215344351481524 36 8 11
pb6 0.786402952064962 36 8 11
pb7 0.927639727528132 36 8 11
pb8 0.880610963083471 36 8 11
pb9 0.966423662986647 36 8 11
potomciNP0 0.372291416780688 36 8 11
telF1 0.513213946913804 36 8 11
vhlevljeni1 0.158321418710856 36 8 11
cak5 0.983572793938775 37 8 11
k3 0.712399226525835 37 8 11
k5 0.708177529986631 37 8 11
pBM4 0.383923858556404 37 8 11
pBM5 0.161788791331682 37 8 11
pBM6 0.435405592871665 37 8 11
pb6 0.644302618846003 37 8 11
pb7 0.782017321427356 37 8 11
pb8 0.935723247134375 37 8 11
pb9 0.868976843327731 37 8 11
potomciNP0 0.264666765139253 37 8 11
telF1 0.456305855243349 37 8 11
vhlevljeni1 0.0802780996781991 37 8 11
cak5 0.989287092382839 38 8 11
k3 0.724989395814479 38 8 11
k5 0.740421812522135 38 8 11
pBM4 0.0160403334542192 38 8 11
pBM5 0.3886966142752 38 8 11
pBM6 0.257702175756707 38 8 11
pb6 0.988907664401689 38 8 11
pb7 0.612295725911603 38 8 11
pb8 0.758834786132313 38 8 11
pb9 0.911016363460122 38 8 11
potomciNP0 0.111670981979287 38 8 11
telF1 0.459401013696666 38 8 11
vhlevljeni1 0.266188917656824 38 8 11
cak5 0.955004918863976 39 8 11
k3 0.683334661529545 39 8 11
k5 0.715998383294605 39 8 11
pBM4 0.463248942628595 39 8 11
pBM5 0.0536468450774274 39 8 11
pBM6 0.412635755709492 39 8 11
pb6 0.972201891211773 39 8 11
pb7 0.983120806147888 39 8 11
pb8 0.666804331880713 39 8 11
pb9 0.861753425872538 39 8 11
potomciNP0 0.357031538663185 39 8 11
telF1 0.397624850803001 39 8 11
vhlevljeni1 0.073632277571123 39 8 11
cak5 0.969036393070085 40 8 11
k3 0.691224177712753 40 8 11
k5 0.739244356676466 40 8 11
pBM4 0.534694062469569 40 8 11
pBM5 0.458549984435561 40 8 11
pBM6 0.1188929740608 40 8 11
pb6 0.983822924925681 40 8 11
pb7 0.968952847840958 40 8 11
pb8 0.983883937018744 40 8 11
pb9 0.660735614143942 40 8 11
potomciNP0 0.374937853971581 40 8 11
telF1 0.426852174165423 40 8 11
vhlevljeni1 0.327059172288093 40 8 11
cak5 0.977421388303537 41 8 11
k3 0.716216901205572 41 8 11
k5 0.699860819096429 41 8 11
pBM4 0.662018731405541 41 8 11
pBM5 0.544821573456566 41 8 11
pBM6 0.471668385290423 41 8 11
pb6 0.977610812077396 41 8 11
pb7 0.990632180002329 41 8 11
pb8 0.983906140849595 41 8 11
pb9 0.98223145987182 41 8 11
potomciNP0 0.526509893732421 41 8 11
telF1 0.456477195777784 41 8 11
vhlevljeni1 0.366465389211086 41 8 11
cak5 0.955239945117474 42 8 11
k3 0.71391297382435 42 8 11
k5 0.719159138667457 42 8 11
pBM4 0.240730296282638 42 8 11
pBM5 0.641089033654038 42 8 11
pBM6 0.578800393324428 42 8 11
pb6 0.79512101002487 42 8 11
pb7 0.978905470717683 42 8 11
pb8 0.996498542962176 42 8 11
pb9 0.988600972636561 42 8 11
potomciNP0 0.47862730515234 42 8 11
telF1 0.454655721892972 42 8 11
vhlevljeni1 0.561218738982743 42 8 11
cak5 0.997705333924998 43 8 11
k3 0.742590669810552 43 8 11
k5 0.734320439417972 43 8 11
pBM4 0.226822676427581 43 8 11
pBM5 0.262456441405311 43 8 11
pBM6 0.585888206701761 43 8 11
pb6 0.876067601806183 43 8 11
pb7 0.765601269738828 43 8 11
pb8 0.973777568038858 43 8 11
pb9 0.99646501765701 43 8 11
potomciNP0 0.354916174573966 43 8 11
telF1 0.51026396296525 43 8 11
vhlevljeni1 0.409561709534502 43 8 11
cak5 0.962458875933798 44 8 11
k3 0.629946807090547 44 8 11
k5 0.724739177565439 44 8 11
pBM4 0.451246705370775 44 8 11
pBM5 0.144669525574781 44 8 11
pBM6 0.218881660156916 44 8 11
pb6 0.958394093897368 44 8 11
pb7 0.869821123383172 44 8 11
pb8 0.814363990922799 44 8 11
pb9 0.977689208634112 44 8 11
potomciNP0 0.608543332733428 44 8 11
telF1 0.515815921494099 44 8 11
vhlevljeni1 0.451881750712261 44 8 11
cak5 0.957780978226149 45 8 11
k3 0.669098149950343 45 8 11
k5 0.749409856866245 45 8 11
pBM4 0.412243289958674 45 8 11
pBM5 0.455311191941209 45 8 11
pBM6 0.175818836287406 45 8 11
pb6 0.698463888318464 45 8 11
pb7 0.954199761886303 45 8 11
pb8 0.925781367619353 45 8 11
pb9 0.803922173327357 45 8 11
potomciNP0 0.436954741633772 45 8 11
telF1 0.491205024890187 45 8 11
vhlevljeni1 0.460099496302961 45 8 11
cak5 0.964243403007972 46 8 11
k3 0.66840871399084 46 8 11
k5 0.627688693857413 46 8 11
pBM4 0.467994947040866 46 8 11
pBM5 0.463849496538273 46 8 11
pBM6 0.460577723625201 46 8 11
pb6 0.931347762380723 46 8 11
pb7 0.665001031486288 46 8 11
pb8 0.952650811920796 46 8 11
pb9 0.939118661839238 46 8 11
potomciNP0 0.369825786260527 46 8 11
telF1 0.47687827525378 46 8 11
vhlevljeni1 0.357266488405147 46 8 11
cak5 0.74357281705805 47 8 11
k3 0.660402546930338 47 8 11
k5 0.641063353236816 47 8 11
pBM4 0.248530846302679 47 8 11
pBM5 0.454921790727944 47 8 11
pBM6 0.516796557016904 47 8 11
pb6 0.933596834496426 47 8 11
pb7 0.935448331969342 47 8 11
pb8 0.561035234126612 47 8 11
pb9 0.986518345905327 47 8 11
potomciNP0 0.429508412148128 47 8 11
telF1 0.472963955455057 47 8 11
vhlevljeni1 0.449160011856022 47 8 11
cak5 0.930082139841146 48 8 11
k3 0.65770451610955 48 8 11
k5 0.673377014211266 48 8 11
pBM4 0.119032656662356 48 8 11
pBM5 0.274883157594074 48 8 11
pBM6 0.508227945480514 48 8 11
pb6 0.0771411097406942 48 8 11
pb7 0.93321059141895 48 8 11
pb8 0.951819522791087 48 8 11
pb9 0.620369127674789 48 8 11
potomciNP0 0.403369339278847 48 8 11
telF1 0.413930622706522 48 8 11
vhlevljeni1 0.337746460189067 48 8 11
cak5 0.953594642341398 49 8 11
k3 0.662009076571485 49 8 11
k5 0.659895957598077 49 8 11
pBM4 0.366585384610881 49 8 11
pBM5 0.164470100250521 49 8 11
pBM6 0.245931200820669 49 8 11
pb6 0.598446569313495 49 8 11
pb7 0.21434024859724 49 8 11
pb8 0.94029246624804 49 8 11
pb9 0.933540260667784 49 8 11
potomciNP0 0.23002129992236 49 8 11
telF1 0.429151057854772 49 8 11
vhlevljeni1 0.25196936770516 49 8 11
cak5 0.961808743796584 50 8 11
k3 0.618933774087231 50 8 11
k5 0.642090521042975 50 8 11
pBM4 0.49119629257542 50 8 11
pBM5 0.323092471867006 50 8 11
pBM6 0.0846765378480354 50 8 11
pb6 0.912502638439755 50 8 11
pb7 0.570666827269248 50 8 11
pb8 0.316442054678454 50 8 11
pb9 0.938164594714816 50 8 11
potomciNP0 0.268672639900683 50 8 11
telF1 0.350520297327436 50 8 11
vhlevljeni1 0.282322107997092 50 8 11
cak5 0.960707289020187 51 8 11
k3 0.620111983270989 51 8 11
k5 0.655179252878906 51 8 11
pBM4 0.363351037073716 51 8 11
pBM5 0.491904560092981 51 8 11
pBM6 0.354812742898103 51 8 11
pb6 0.778483331613398 51 8 11
pb7 0.910301251706066 51 8 11
pb8 0.499966185988395 51 8 11
pb9 0.332676122459042 51 8 11
potomciNP0 0.0439970514346648 51 8 11
telF1 0.340030116537293 51 8 11
vhlevljeni1 0.276408770098467 51 8 11
cak5 0.938410296830747 52 8 11
k3 0.60562019480831 52 8 11
k5 0.615052226019305 52 8 11
pBM4 0.0661624081596078 52 8 11
pBM5 0.391774008788784 52 8 11
pBM6 0.492177636303764 52 8 11
pb6 0.969900012116956 52 8 11
pb7 0.791958740444675 52 8 11
pb8 0.910250551731295 52 8 11
pb9 0.482647069377868 52 8 11
potomciNP0 0.185866922654711 52 8 11
telF1 0.377724281795264 52 8 11
vhlevljeni1 0.0525924744724215 52 8 11
cak5 0.723279965540041 53 8 11
k3 0.592737200322423 53 8 11
k5 0.60388167888668 53 8 11
pBM4 0.0768930878853781 53 8 11
pBM5 0.0778675003066912 53 8 11
pBM6 0.438251133521649 53 8 11
pb6 0.918184983451673 53 8 11
pb7 0.976685145887216 53 8 11
pb8 0.812636480920097 53 8 11
pb9 0.935972408567609 53 8 11
potomciNP0 0.379392265979225 53 8 11
telF1 0.349530492674295 53 8 11
vhlevljeni1 0.181451170271457 53 8 11
cak5 0.976902274054221 54 8 11
k3 0.605456501509015 54 8 11
k5 0.608695523573117 54 8 11
pBM4 0.41282058668728 54 8 11
pBM5 0.147957087598492 54 8 11
pBM6 0.141681286388117 54 8 11
pb6 0.970263892007552 54 8 11
pb7 0.909603429098897 54 8 11
pb8 0.983496013324268 54 8 11
pb9 0.755307654775897 54 8 11
potomciNP0 0.194541588000093 54 8 11
telF1 0.312975628716727 54 8 11
vhlevljeni1 0.2919026115005 54 8 11
cak5 0.861257603768612 55 8 11
k3 0.592761575188548 55 8 11
k5 0.586020342112917 55 8 11
pBM4 0.290704810297631 55 8 11
pBM5 0.425311085427369 55 8 11
pBM6 0.201445277598458 55 8 11
pb6 0.997420125018074 55 8 11
pb7 0.97217531743235 55 8 11
pb8 0.943300700158169 55 8 11
pb9 0.973074859105062 55 8 11
potomciNP0 0.319498158198731 55 8 11
telF1 0.336872674318703 55 8 11
vhlevljeni1 0.485100278723056 55 8 11
cak5 0.941952422400931 56 8 11
k3 0.603038262502973 56 8 11
k5 0.578603426169523 56 8 11
pBM4 0.171886273809574 56 8 11
pBM5 0.364772439609358 56 8 11
pBM6 0.452960802351768 56 8 11
pb6 0.963375939295406 56 8 11
pb7 0.998316942307586 56 8 11
pb8 0.988464373393275 56 8 11
pb9 0.951262402521846 56 8 11
potomciNP0 0.304238842287289 56 8 11
telF1 0.367129986942497 56 8 11
vhlevljeni1 0.491856794122893 56 8 11
cak5 0.917883371063823 57 8 11
k3 0.599653384275044 57 8 11
k5 0.586043679201714 57 8 11
pBM4 0.223039624183609 57 8 11
pBM5 0.220221127191114 57 8 11
pBM6 0.383342980454433 57 8 11
pb6 0.972060627955988 57 8 11
pb7 0.973337307823261 57 8 11
pb8 0.998336058846543 57 8 11
pb9 0.974266374233084 57 8 11
potomciNP0 0.321689639470253 57 8 11
telF1 0.411621435772893 57 8 11
vhlevljeni1 0.438324006388842 57 8 11
cak5 0.866615470669549 58 8 11
k3 0.589336560100314 58 8 11
k5 0.602186417291211 58 8 11
pBM4 0.44331465988957 58 8 11
pBM5 0.220674193510462 58 8 11
pBM6 0.262939135615784 58 8 11
pb6 0.382285792259372 58 8 11
pb7 0.966847931290919 58 8 11
pb8 0.959111878741098 58 8 11
pb9 0.999805693424897 58 8 11
potomciNP0 0.34448871624974 58 8 11
telF1 0.361641502921065 58 8 11
vhlevljeni1 0.233468054824909 58 8 11
cak5 0.970634592196113 59 8 11
k3 0.656008936373879 59 8 11
k5 0.595792086197278 59 8 11
pBM4 0.287817194614089 59 8 11
pBM5 0.442282132484374 59 8 11
pBM6 0.345331791801349 59 8 11
pb6 0.770492014237784 59 8 11
pb7 0.43324097854918 59 8 11
pb8 0.95325895695091 59 8 11
pb9 0.967939437568977 59 8 11
potomciNP0 0.364459660386943 59 8 11
telF1 0.395374680070002 59 8 11
vhlevljeni1 0.241622755327924 59 8 11
cak5 0.908134065991142 60 8 11
k3 0.592295993949127 60 8 11
k5 0.580263294807139 60 8 11
pBM4 0.485466051110917 60 8 11
pBM5 0.337207178293572 60 8 11
pBM6 0.425461367296801 60 8 11
pb6 0.655321971319438 60 8 11
pb7 0.821118646610015 60 8 11
pb8 0.407181143666591 60 8 11
pb9 0.933736132263323 60 8 11
potomciNP0 0.352987936465491 60 8 11
telF1 0.380055065102755 60 8 11
vhlevljeni1 0.317397357975652 60 8 11
cak5 0.255391948116501 21 9 11
k3 0.787660766932072 21 9 11
k5 0.733066234289856 21 9 11
pBM4 0.460107403688509 21 9 11
pBM5 0.781800122196581 21 9 11
pBM6 0.618126221312466 21 9 11
pb6 0.96959578371514 21 9 11
pb7 -0.863628987106501 21 9 11
pb8 0.289525189157068 21 9 11
pb9 0.996805728062053 21 9 11
potomciNP0 0.433714210084242 21 9 11
telF1 0.502100422619331 21 9 11
vhlevljeni1 0.368032976501724 21 9 11
cak5 0.430352548805575 22 9 11
k3 0.78489214601567 22 9 11
k5 0.766734747711658 22 9 11
pBM4 0.585888153093686 22 9 11
pBM5 0.52827519774463 22 9 11
pBM6 0.797098728641602 22 9 11
pb6 -0.373544159016009 22 9 11
pb7 0.970087196383828 22 9 11
pb8 -0.833417488752325 22 9 11
pb9 0.280309690398093 22 9 11
potomciNP0 0.258456916460027 22 9 11
telF1 0.391521986958226 22 9 11
vhlevljeni1 0.371285963396255 22 9 11
cak5 0.217770623038757 23 9 11
k3 0.806177677098399 23 9 11
k5 0.813307789906526 23 9 11
pBM4 0.425412089550745 23 9 11
pBM5 0.548669418189093 23 9 11
pBM6 0.540294035428669 23 9 11
pb6 0.426179079134977 23 9 11
pb7 -0.457389592247515 23 9 11
pb8 0.965287473620797 23 9 11
pb9 -0.8228203003481 23 9 11
potomciNP0 0.481423551412755 23 9 11
telF1 0.449400862837869 23 9 11
vhlevljeni1 0.231573256873864 23 9 11
cak5 0.93126453973036 24 9 11
k3 0.75534083077506 24 9 11
k5 0.808347709256945 24 9 11
pBM4 0.399071843718513 24 9 11
pBM5 0.477667509421519 24 9 11
pBM6 0.5455188433151 24 9 11
pb6 0.491326485252217 24 9 11
pb7 0.439575308278152 24 9 11
pb8 -0.306160358822932 24 9 11
pb9 0.968152482052389 24 9 11
potomciNP0 0.248367371074139 24 9 11
telF1 0.490222888149702 24 9 11
vhlevljeni1 0.438514387661578 24 9 11
cak5 0.950583204758142 25 9 11
k3 0.752866538863382 25 9 11
k5 0.802720982215924 25 9 11
pBM4 0.561189235222999 25 9 11
pBM5 0.351464220816044 25 9 11
pBM6 0.492804845415638 25 9 11
pb6 0.907074811079329 25 9 11
pb7 0.56628753307778 25 9 11
pb8 0.403408788333797 25 9 11
pb9 -0.29247803768716 25 9 11
potomciNP0 0.353635920188488 25 9 11
telF1 0.517831927995374 25 9 11
vhlevljeni1 0.0989891401244813 25 9 11
cak5 0.955901992581249 26 9 11
k3 0.73598708886483 26 9 11
k5 0.776480268084035 26 9 11
pBM4 0.233634725950087 26 9 11
pBM5 0.614059231732823 26 9 11
pBM6 0.415811415666115 26 9 11
pb6 0.556712327541818 26 9 11
pb7 0.910393043772156 26 9 11
pb8 0.540946313457216 26 9 11
pb9 0.459540341312543 26 9 11
potomciNP0 0.395357713744613 26 9 11
telF1 0.493104613623658 26 9 11
vhlevljeni1 0.53304857566848 26 9 11
cak5 0.955847748837897 27 9 11
k3 0.744105638297242 27 9 11
k5 0.753296284456963 27 9 11
pBM4 0.330700420722589 27 9 11
pBM5 0.328483400657868 27 9 11
pBM6 0.662919294349571 27 9 11
pb6 0.94108126317295 27 9 11
pb7 0.557843321895045 27 9 11
pb8 0.927464036246555 27 9 11
pb9 0.475957787573689 27 9 11
potomciNP0 0.403853679236534 27 9 11
telF1 0.495058203983256 27 9 11
vhlevljeni1 0.630922650901238 27 9 11
cak5 0.957506609955057 28 9 11
k3 0.723523480187411 28 9 11
k5 0.730742706140732 28 9 11
pBM4 0.200614755633427 28 9 11
pBM5 0.349775168133142 28 9 11
pBM6 0.40578096484675 28 9 11
pb6 0.890732444382624 28 9 11
pb7 0.941161212542552 28 9 11
pb8 0.583986978358084 28 9 11
pb9 0.918406332400028 28 9 11
potomciNP0 0.449405868302219 28 9 11
telF1 0.492943722966483 28 9 11
vhlevljeni1 0.378703065458188 28 9 11
cak5 0.961789047766558 29 9 11
k3 0.708608642856265 29 9 11
k5 0.759367749182389 29 9 11
pBM4 0.411385393945411 29 9 11
pBM5 0.209872812898072 29 9 11
pBM6 0.360215685511488 29 9 11
pb6 0.950244614356861 29 9 11
pb7 0.878679467015807 29 9 11
pb8 0.945882693452145 29 9 11
pb9 0.607847283178799 29 9 11
potomciNP0 0.365021051961956 29 9 11
telF1 0.446421859554441 29 9 11
vhlevljeni1 0.395773094515715 29 9 11
cak5 0.97514602979656 30 9 11
k3 0.709471121984071 30 9 11
k5 0.731013640331863 30 9 11
pBM4 0.318190361157472 30 9 11
pBM5 0.464814948479582 30 9 11
pBM6 0.296354190806977 30 9 11
pb6 0.956555052140585 30 9 11
pb7 0.955683342272924 30 9 11
pb8 0.892928200969126 30 9 11
pb9 0.946544737412883 30 9 11
potomciNP0 0.355770043257546 30 9 11
telF1 0.438647551203855 30 9 11
vhlevljeni1 0.323188364250607 30 9 11
cak5 0.997600155852454 31 9 11
k3 0.733120342267349 31 9 11
k5 0.712989879131832 31 9 11
pBM4 0.448748301864247 31 9 11
pBM5 0.302630699722823 31 9 11
pBM6 0.487364307781168 31 9 11
pb6 0.854722238529476 31 9 11
pb7 0.933724959284715 31 9 11
pb8 0.981572772238812 31 9 11
pb9 0.892123890392975 31 9 11
potomciNP0 0.232413947344203 31 9 11
telF1 0.453945239516147 31 9 11
vhlevljeni1 0.26420724958181 31 9 11
cak5 0.907784835829394 32 9 11
k3 0.689662398956333 32 9 11
k5 0.721590030042219 32 9 11
pBM4 0.523358958985468 32 9 11
pBM5 0.427900530284017 32 9 11
pBM6 0.281763622962799 32 9 11
pb6 0.99141025003777 32 9 11
pb7 0.827953612553417 32 9 11
pb8 0.921022315762651 32 9 11
pb9 0.981885321326487 32 9 11
potomciNP0 0.449155854026767 32 9 11
telF1 0.431295399321661 32 9 11
vhlevljeni1 0.134705296145213 32 9 11
cak5 0.984973010148554 33 9 11
k3 0.708917985982168 33 9 11
k5 0.745471293430472 33 9 11
pBM4 0.253490341914389 33 9 11
pBM5 0.632704821064665 33 9 11
pBM6 0.497780432245031 33 9 11
pb6 0.626070758929268 33 9 11
pb7 0.990586120354812 33 9 11
pb8 0.795556465136204 33 9 11
pb9 0.903107519924606 33 9 11
potomciNP0 0.42420520043184 33 9 11
telF1 0.480964884718689 33 9 11
vhlevljeni1 0.574701781241577 33 9 11
cak5 0.963510492695826 34 9 11
k3 0.697490721119959 34 9 11
k5 0.703451849928467 34 9 11
pBM4 0.446452925600679 34 9 11
pBM5 0.301390458473375 34 9 11
pBM6 0.66476271160608 34 9 11
pb6 0.994212374851303 34 9 11
pb7 0.574912936150232 34 9 11
pb8 0.993044584298945 34 9 11
pb9 0.815473170484988 34 9 11
potomciNP0 0.494943862513697 34 9 11
telF1 0.503190021969241 34 9 11
vhlevljeni1 0.22952022402734 34 9 11
cak5 0.93668450806862 35 9 11
k3 0.717418828622145 35 9 11
k5 0.729535601795306 35 9 11
pBM4 0.368956374208451 35 9 11
pBM5 0.45836052326881 35 9 11
pBM6 0.331967466078392 35 9 11
pb6 0.717025547682635 35 9 11
pb7 0.985398590624731 35 9 11
pb8 0.658516397394258 35 9 11
pb9 0.995232418323357 35 9 11
potomciNP0 0.329280590483532 35 9 11
telF1 0.510070770931706 35 9 11
vhlevljeni1 0.554925546637721 35 9 11
cak5 0.844688949481596 36 9 11
k3 0.704787805336075 36 9 11
k5 0.709642023504792 36 9 11
pBM4 0.450789960930315 36 9 11
pBM5 0.47349302206182 36 9 11
pBM6 0.38933476816373 36 9 11
pb6 0.985675023030247 36 9 11
pb7 0.671774892147729 36 9 11
pb8 0.987665854828069 36 9 11
pb9 0.586545146713001 36 9 11
potomciNP0 0.407007018837108 36 9 11
telF1 0.405135783514816 36 9 11
vhlevljeni1 0.284664449301863 36 9 11
cak5 0.869893791300968 37 9 11
k3 0.691020983946855 37 9 11
k5 0.732988189663242 37 9 11
pBM4 0.234300099237088 37 9 11
pBM5 0.431027915903442 37 9 11
pBM6 0.500065540532164 37 9 11
pb6 0.956085865670362 37 9 11
pb7 0.981509356998922 37 9 11
pb8 0.682134420440516 37 9 11
pb9 0.988856091362046 37 9 11
potomciNP0 0.33914969949437 37 9 11
telF1 0.432280188853792 37 9 11
vhlevljeni1 0.508611858362143 37 9 11
cak5 0.978296345264329 38 9 11
k3 0.701582257944213 38 9 11
k5 0.723522628129285 38 9 11
pBM4 0.559119242123881 38 9 11
pBM5 0.298308560595695 38 9 11
pBM6 0.392044377696433 38 9 11
pb6 0.925742042668676 38 9 11
pb7 0.970002612203276 38 9 11
pb8 0.980700603374833 38 9 11
pb9 0.691146937090852 38 9 11
potomciNP0 0.264426160495973 38 9 11
telF1 0.432122096343205 38 9 11
vhlevljeni1 0.263075529167806 38 9 11
cak5 0.991001623645894 39 9 11
k3 0.703745400362512 39 9 11
k5 0.702887222559169 39 9 11
pBM4 0.552348333840208 39 9 11
pBM5 0.557896234717966 39 9 11
pBM6 0.297194200112111 39 9 11
pb6 0.876471981735989 39 9 11
pb7 0.911174500957033 39 9 11
pb8 0.959631460773442 39 9 11
pb9 0.978863620761296 39 9 11
potomciNP0 0.497864451172613 39 9 11
telF1 0.469927925418553 39 9 11
vhlevljeni1 0.0378547728184931 39 9 11
cak5 0.93808187368596 40 9 11
k3 0.694480000461304 40 9 11
k5 0.725252586093098 40 9 11
pBM4 0.50363353612076 40 9 11
pBM5 0.549864376300664 40 9 11
pBM6 0.555268877005696 40 9 11
pb6 0.944718865188578 40 9 11
pb7 0.84798301995656 40 9 11
pb8 0.91119846173986 40 9 11
pb9 0.963219742824825 40 9 11
potomciNP0 0.388387200014698 40 9 11
telF1 0.465949107706859 40 9 11
vhlevljeni1 0.385253543207593 40 9 11
cak5 0.957856877473182 41 9 11
k3 0.722721349374473 41 9 11
k5 0.717285022455824 41 9 11
pBM4 0.382865725292428 41 9 11
pBM5 0.483828807967648 41 9 11
pBM6 0.56596159759063 41 9 11
pb6 0.613186148608938 41 9 11
pb7 0.975427079765697 41 9 11
pb8 0.879083646548431 41 9 11
pb9 0.899010805081792 41 9 11
potomciNP0 0.594673034734676 41 9 11
telF1 0.431446056866166 41 9 11
vhlevljeni1 0.394516335964957 41 9 11
cak5 0.975708222848067 42 9 11
k3 0.739455605462924 42 9 11
k5 0.722879728101797 42 9 11
pBM4 0.63653462321118 42 9 11
pBM5 0.428016377594023 42 9 11
pBM6 0.42805506063037 42 9 11
pb6 0.970893085633194 42 9 11
pb7 0.623000900727337 42 9 11
pb8 0.956551000035577 42 9 11
pb9 0.893754222689468 42 9 11
potomciNP0 0.374000147999313 42 9 11
telF1 0.534185631262188 42 9 11
vhlevljeni1 0.315166092898521 42 9 11
cak5 0.966824002630968 43 9 11
k3 0.738610358217916 43 9 11
k5 0.736467044859986 43 9 11
pBM4 0.0384247189751837 43 9 11
pBM5 0.611710202282787 43 9 11
pBM6 0.412303760905557 43 9 11
pb6 0.981762493302904 43 9 11
pb7 0.968926586063756 43 9 11
pb8 0.615700178920191 43 9 11
pb9 0.953144469111113 43 9 11
potomciNP0 0.451879995807995 43 9 11
telF1 0.488905396864706 43 9 11
vhlevljeni1 0.385865389545527 43 9 11
cak5 0.980026893960356 44 9 11
k3 0.685521804895508 44 9 11
k5 0.747593861134389 44 9 11
pBM4 0.366378152808214 44 9 11
pBM5 0.0378770671980928 44 9 11
pBM6 0.536603755277228 44 9 11
pb6 0.92861505414732 44 9 11
pb7 0.966467051321775 44 9 11
pb8 0.961154406039912 44 9 11
pb9 0.525002686924283 44 9 11
potomciNP0 0.266508918187379 44 9 11
telF1 0.488452317696909 44 9 11
vhlevljeni1 0.517422047955262 44 9 11
cak5 0.849218978513601 45 9 11
k3 0.669032139733969 45 9 11
k5 0.724327873535753 45 9 11
pBM4 0.337346968364734 45 9 11
pBM5 0.396828472592724 45 9 11
pBM6 0.0264146801974587 45 9 11
pb6 0.925195136572489 45 9 11
pb7 0.92238746720343 45 9 11
pb8 0.973071575530969 45 9 11
pb9 0.986551450118088 45 9 11
potomciNP0 0.47675397830891 45 9 11
telF1 0.449363448767935 45 9 11
vhlevljeni1 0.204935048195652 45 9 11
cak5 0.977781839785609 46 9 11
k3 0.68633681450564 46 9 11
k5 0.686538231635543 46 9 11
pBM4 0.351631340460591 46 9 11
pBM5 0.368384042921225 46 9 11
pBM6 0.421729293553008 46 9 11
pb6 0.81204424843829 46 9 11
pb7 0.915695296725772 46 9 11
pb8 0.950479598017702 46 9 11
pb9 0.976407202050429 46 9 11
potomciNP0 0.359649192875919 46 9 11
telF1 0.428853360518218 46 9 11
vhlevljeni1 0.517138332450934 46 9 11
cak5 0.939935762307432 47 9 11
k3 0.652151683625784 47 9 11
k5 0.667903546345955 47 9 11
pBM4 0.278441314523229 47 9 11
pBM5 0.359548762006133 47 9 11
pBM6 0.301617301512749 47 9 11
pb6 0.958492967551173 47 9 11
pb7 0.80771948462158 47 9 11
pb8 0.896292374459707 47 9 11
pb9 0.944248183703336 47 9 11
potomciNP0 0.255202462151038 47 9 11
telF1 0.434223264160974 47 9 11
vhlevljeni1 0.269632367497571 47 9 11
cak5 0.963521267079996 48 9 11
k3 0.683904755633424 48 9 11
k5 0.663190232070397 48 9 11
pBM4 0.325667992846659 48 9 11
pBM5 0.260160049311592 48 9 11
pBM6 0.46111425637127 48 9 11
pb6 0.925079311738896 48 9 11
pb7 0.95340895904575 48 9 11
pb8 0.81756224458955 48 9 11
pb9 0.919846283996232 48 9 11
potomciNP0 0.336219237116719 48 9 11
telF1 0.402428014362143 48 9 11
vhlevljeni1 0.291498948546583 48 9 11
cak5 0.893743065931049 49 9 11
k3 0.648168163870046 49 9 11
k5 0.643789612208306 49 9 11
pBM4 0.423574642710815 49 9 11
pBM5 0.320140625736511 49 9 11
pBM6 0.41602366513159 49 9 11
pb6 0.904300938306421 49 9 11
pb7 0.919308386467068 49 9 11
pb8 0.959647342891537 49 9 11
pb9 0.849086983496827 49 9 11
